Parsing time,Preprocessing time,Checking time,Related objects collection time,QP to QC conversion time,QC to QO conversion time,Query rewriting time,Cost-based optimization time,Predicate Grant Injection,Collect Samples and Dcount Est.,total,proc_time,sql_exec_time,app_prep_time,app_exec_time
0,13,7,0,8,1,214,4,148,1,264,35,69,267.0,97.0
0,9,7,0,8,1,308,4,145,1,350,126,72,353.0,94.0
0,11,6,0,8,1,302,4,145,1,345,126,69,349.0,94.0
0,15,7,0,9,1,305,4,146,1,353,128,64,357.0,93.0
0,8,7,0,8,1,307,4,147,1,348,130,69,352.0,85.0
0,12,6,0,7,1,298,4,143,1,342,125,65,345.0,93.0
0,15,7,0,9,1,301,4,144,1,353,127,63,357.0,88.0
0,10,7,0,8,1,306,4,146,1,349,130,79,353.0,85.0
0,16,7,0,8,1,302,5,145,1,352,127,73,356.0,104.0
0,11,6,0,8,1,302,4,144,1,345,128,74,349.0,100.0
0,12,6,0,8,1,301,4,144,1,345,127,88,349.0,98.0
0,12,6,0,8,1,306,4,146,1,350,130,74,354.0,113.0
0,15,6,0,7,0,301,4,144,1,348,127,72,351.0,95.0
0,14,7,0,15,1,313,4,151,1,369,131,69,373.0,96.0
0,14,6,0,8,1,305,4,145,1,351,130,65,354.0,94.0
0,9,6,0,8,1,303,4,144,1,344,129,78,347.0,90.0
0,13,7,0,9,1,314,4,144,1,365,131,77,368.0,103.0
0,12,6,0,12,1,313,4,146,1,363,136,68,366.0,104.0
0,12,6,0,8,1,301,4,143,1,345,128,75,348.0,90.0
0,7,6,0,16,0,308,4,146,1,356,132,65,359.0,102.0
0,15,7,0,17,1,306,4,146,1,365,130,77,368.0,88.0
0,14,7,0,8,1,309,4,146,1,355,132,64,359.0,99.0
0,16,6,0,9,1,305,4,145,1,356,130,77,359.0,87.0
0,13,6,0,8,1,305,4,144,1,349,130,70,352.0,97.0
0,11,7,0,8,1,306,4,145,1,349,131,70,353.0,93.0
0,14,6,0,9,1,307,4,145,1,355,131,65,358.0,92.0
0,15,7,0,8,1,309,4,146,1,356,133,74,359.0,90.0
0,15,7,0,8,1,306,4,144,1,354,132,68,357.0,98.0
0,15,7,0,8,1,306,4,144,1,354,131,67,357.0,91.0
0,12,6,0,8,1,305,4,144,1,348,130,62,351.0,90.0
0,15,6,0,11,1,314,4,146,1,367,138,92,371.0,85.0
0,11,6,0,8,0,320,4,146,1,364,143,66,367.0,125.0
0,8,7,0,12,1,309,4,146,1,354,133,86,358.0,86.0
0,11,7,0,8,1,310,4,145,1,355,135,72,359.0,114.0
0,12,6,0,8,1,309,4,145,1,352,133,69,356.0,95.0
0,13,7,0,11,1,368,4,182,1,420,155,68,423.0,91.0
0,14,7,0,11,0,316,4,151,1,366,135,68,369.0,96.0
0,13,7,0,8,1,310,4,145,1,355,135,54,358.0,93.0
0,13,6,0,7,1,307,4,145,1,353,132,66,357.0,78.0
0,12,7,0,8,1,309,4,144,1,353,135,76,360.0,86.0
0,15,7,0,8,0,313,4,146,1,361,136,70,365.0,106.0
0,10,6,0,8,1,311,4,145,1,354,136,69,357.0,96.0
0,14,7,0,8,1,313,4,146,1,359,136,82,363.0,89.0
0,10,6,0,8,1,309,4,145,1,351,134,102,355.0,110.0
0,9,6,0,8,1,309,4,144,1,350,135,67,353.0,127.0
0,9,7,0,8,1,314,4,147,1,355,137,70,358.0,95.0
0,10,7,0,8,0,312,4,145,1,353,136,85,356.0,92.0
0,10,7,0,8,1,311,4,145,1,354,136,69,357.0,113.0
0,11,6,0,7,1,309,4,144,1,352,135,69,355.0,92.0
0,14,6,0,8,1,317,4,151,1,364,136,81,368.0,97.0
0,15,6,0,8,1,309,4,144,1,358,134,65,362.0,107.0
0,14,6,0,8,0,312,4,145,1,358,137,72,361.0,92.0
0,14,6,0,8,1,314,4,145,1,360,139,81,364.0,93.0
0,11,6,0,7,1,309,4,144,1,351,135,93,354.0,106.0
0,13,6,0,8,1,315,4,146,1,362,139,84,366.0,122.0
0,10,6,0,8,0,313,4,145,1,354,138,68,358.0,111.0
0,12,7,0,8,1,320,4,149,1,366,140,70,369.0,93.0
0,8,6,0,8,1,314,4,146,1,354,138,62,358.0,94.0
0,11,7,0,13,1,323,4,150,1,374,142,70,377.0,82.0
0,11,7,0,8,1,315,4,144,1,358,140,56,361.0,90.0
0,14,8,0,8,1,328,4,157,1,377,139,73,381.0,76.0
0,12,7,0,8,1,314,4,145,1,358,139,69,362.0,97.0
0,13,7,0,8,1,318,4,150,1,364,138,89,367.0,90.0
0,12,6,0,7,0,315,4,145,1,358,139,71,361.0,112.0
0,7,6,0,15,1,316,4,146,1,362,139,70,366.0,100.0
