Parsing time,Preprocessing time,Checking time,Related objects collection time,QP to QC conversion time,QC to QO conversion time,Query rewriting time,Cost-based optimization time,Predicate Grant Injection,Collect Samples and Dcount Est.,total,proc_time,sql_exec_time,app_prep_time,app_exec_time
0,7,6,0,7,0,146,14,93,1,191,41,156,194.0,162.0
0,11,6,0,8,1,151,14,94,1,202,44,161,206.0,160.0
0,10,6,0,8,1,152,14,95,1,202,44,158,206.0,165.0
0,14,6,0,7,1,149,14,92,1,202,44,170,207.0,163.0
0,10,6,0,8,1,149,14,94,1,198,43,167,202.0,174.0
0,13,6,0,8,1,150,14,93,1,204,44,163,207.0,173.0
0,11,6,0,8,1,153,14,95,1,203,44,170,206.0,168.0
0,13,6,0,8,1,151,14,94,1,204,44,167,208.0,174.0
0,14,6,0,8,1,150,14,94,1,204,44,188,208.0,172.0
0,11,6,0,7,1,149,14,93,1,199,43,165,202.0,192.0
0,14,6,0,8,1,153,14,95,1,207,45,173,210.0,171.0
0,11,6,0,8,1,149,14,94,1,200,43,159,203.0,177.0
0,11,6,0,8,1,151,14,94,1,203,45,167,207.0,163.0
0,12,6,0,7,0,149,14,93,1,201,44,172,203.0,172.0
0,12,6,0,8,1,150,14,93,1,202,44,160,206.0,176.0
0,14,6,0,7,1,150,14,93,1,203,44,155,206.0,164.0
0,10,6,0,8,0,151,14,93,1,200,45,162,204.0,159.0
0,12,6,0,8,1,150,14,93,1,201,44,154,204.0,166.0
0,12,6,0,10,1,152,14,94,1,207,45,164,210.0,159.0
0,9,6,0,8,0,151,14,93,1,201,45,164,204.0,169.0
0,15,6,0,8,1,151,14,93,1,206,45,163,210.0,170.0
0,8,6,0,8,1,155,14,96,1,204,46,166,207.0,167.0
0,15,6,0,8,0,149,14,93,1,204,44,168,207.0,171.0
0,8,6,0,8,1,156,14,97,1,205,46,173,208.0,172.0
0,10,6,0,7,1,150,14,92,1,200,45,173,203.0,177.0
0,13,6,0,8,0,150,14,92,1,202,45,167,206.0,178.0
0,8,6,0,8,1,152,14,94,1,199,45,162,202.0,171.0
0,10,6,0,8,1,152,14,94,1,202,45,163,207.0,166.0
0,13,6,0,7,1,151,14,93,1,203,45,165,206.0,167.0
0,12,6,0,7,1,151,14,93,1,203,45,173,207.0,169.0
0,15,6,0,8,1,154,14,95,1,209,46,170,213.0,177.0
0,9,6,0,9,1,157,14,96,1,207,48,170,211.0,174.0
0,10,6,0,8,0,153,14,94,1,202,46,174,206.0,175.0
0,12,6,0,8,1,152,14,94,1,203,45,157,207.0,179.0
0,8,6,0,8,1,153,14,94,1,200,46,171,203.0,161.0
0,8,6,0,8,1,152,14,94,1,200,46,158,204.0,175.0
0,8,6,0,8,1,152,14,93,1,199,46,168,203.0,162.0
0,11,6,0,7,1,151,14,93,1,201,45,156,204.0,172.0
0,11,6,0,8,0,153,14,94,1,204,46,166,208.0,160.0
0,10,6,0,8,1,154,14,94,1,204,47,171,208.0,171.0
0,8,6,0,8,1,152,14,93,1,199,46,158,202.0,176.0
0,11,6,0,8,1,157,15,96,1,211,48,167,215.0,162.0
0,14,6,0,8,1,153,14,94,1,206,46,160,210.0,172.0
0,13,6,0,7,1,151,14,92,1,203,46,160,206.0,164.0
0,13,6,0,8,1,152,14,93,1,204,46,170,209.0,164.0
0,11,6,0,7,1,152,16,93,1,204,46,186,207.0,176.0
0,10,6,0,8,1,152,14,93,1,201,46,158,205.0,190.0
0,14,6,0,7,1,153,14,93,1,206,47,165,210.0,162.0
0,8,6,0,8,1,153,14,93,1,200,47,172,203.0,170.0
0,13,6,0,8,0,153,14,93,1,205,47,166,208.0,176.0
0,10,6,0,8,1,158,14,93,1,208,47,166,212.0,170.0
0,11,6,0,8,1,154,14,93,1,206,48,157,210.0,171.0
0,11,6,0,7,1,151,14,92,1,201,46,166,204.0,162.0
0,15,6,0,8,1,153,14,93,1,209,47,157,212.0,171.0
0,14,6,0,8,1,151,14,93,1,204,46,164,209.0,163.0
0,9,6,0,8,1,156,14,95,1,204,48,170,208.0,169.0
0,11,6,0,8,1,153,14,93,1,203,47,181,207.0,174.0
0,13,6,0,8,1,153,14,93,1,205,47,163,208.0,187.0
