Parsing time,Preprocessing time,Checking time,Related objects collection time,QP to QC conversion time,QC to QO conversion time,Query rewriting time,Cost-based optimization time,Predicate Grant Injection,Collect Samples and Dcount Est.,total,proc_time,sql_exec_time,app_prep_time,app_exec_time
0,8,6,0,7,0,109,14,94,1,156,2,172,159.0,164.0
0,10,6,0,8,1,119,14,101,1,169,5,191,173.0,178.0
0,8,6,0,8,1,118,14,100,1,165,5,174,168.0,195.0
0,11,6,0,7,1,115,14,97,1,165,5,164,168.0,178.0
0,10,6,0,8,1,116,14,98,1,166,5,171,170.0,168.0
0,8,6,0,8,1,117,14,99,1,163,5,158,168.0,175.0
0,12,6,0,8,1,117,14,99,1,169,5,169,172.0,163.0
0,8,6,0,8,1,116,14,98,1,162,5,170,166.0,173.0
0,13,6,0,8,1,116,14,98,1,168,5,180,171.0,174.0
0,9,7,0,8,1,120,14,101,1,169,5,166,173.0,185.0
0,9,6,0,8,1,116,14,98,1,167,5,191,170.0,171.0
0,13,6,0,8,1,117,14,99,1,170,5,175,174.0,195.0
0,15,6,0,8,1,115,14,97,1,169,5,169,172.0,179.0
0,8,6,0,8,1,118,14,99,1,165,5,161,169.0,174.0
0,7,6,0,8,0,115,14,97,1,162,5,156,165.0,166.0
0,8,6,0,8,0,118,14,100,1,166,5,163,169.0,161.0
0,13,6,0,8,1,117,14,98,1,169,5,168,172.0,168.0
0,11,6,0,8,0,115,14,97,1,165,5,166,168.0,173.0
0,12,6,0,8,1,117,14,99,1,169,5,163,172.0,171.0
0,11,6,0,8,1,117,14,99,1,168,5,166,172.0,167.0
0,9,6,0,9,0,117,14,99,1,167,5,165,171.0,171.0
0,9,6,0,8,1,117,14,99,1,166,5,158,169.0,170.0
0,10,6,0,8,0,116,14,98,1,166,5,163,169.0,162.0
0,9,6,0,8,1,114,14,97,1,163,5,173,166.0,167.0
0,15,6,0,8,1,117,14,99,1,171,5,164,175.0,177.0
0,8,6,0,8,0,116,14,98,1,162,5,176,166.0,170.0
0,9,6,0,8,1,116,14,98,1,165,5,179,168.0,181.0
0,9,6,0,7,0,114,14,96,1,162,5,165,166.0,185.0
0,10,7,0,8,1,117,14,100,1,168,5,169,172.0,169.0
0,12,6,0,8,1,118,14,100,1,169,5,160,173.0,174.0
0,11,6,0,8,0,115,14,97,1,165,5,164,168.0,164.0
0,15,6,0,8,1,116,14,98,1,171,5,163,175.0,168.0
0,7,6,0,8,0,116,14,98,1,163,5,161,166.0,167.0
0,11,6,0,8,1,117,14,99,1,167,5,175,171.0,165.0
0,12,6,0,8,1,117,14,99,1,169,5,164,172.0,179.0
0,13,6,0,8,1,118,14,100,1,170,5,175,174.0,169.0
0,11,6,0,8,1,143,14,98,1,192,32,176,195.0,180.0
0,15,6,0,7,1,114,14,97,1,168,4,161,171.0,181.0
0,12,6,0,8,1,117,14,100,1,168,4,154,172.0,166.0
0,7,6,0,10,0,114,14,98,1,163,4,175,166.0,159.0
0,11,6,0,8,1,116,14,99,1,167,4,156,171.0,181.0
0,11,6,0,11,1,116,14,99,1,170,4,164,174.0,160.0
0,11,6,0,8,1,116,14,99,1,166,4,158,169.0,169.0
0,12,6,0,8,1,116,14,98,1,167,5,163,171.0,163.0
0,8,6,0,8,1,115,14,98,1,163,4,167,166.0,167.0
0,9,6,0,8,1,114,14,98,1,163,4,180,166.0,172.0
0,13,6,0,8,0,115,14,97,1,168,5,168,171.0,184.0
0,8,6,0,8,1,117,14,99,1,164,5,166,168.0,172.0
0,13,6,0,8,0,113,14,97,1,165,4,166,168.0,171.0
0,15,6,0,8,1,117,14,99,1,173,5,171,177.0,171.0
0,9,6,0,8,1,116,14,98,1,164,5,175,168.0,175.0
0,9,6,0,8,1,115,14,99,1,164,4,180,167.0,180.0
0,12,6,0,8,1,116,14,98,1,167,5,172,171.0,187.0
0,15,6,0,7,0,114,14,97,1,169,4,181,172.0,177.0
0,12,6,0,8,1,116,14,98,1,169,5,177,172.0,185.0
0,11,6,0,8,1,115,14,97,1,167,5,179,170.0,182.0
0,16,6,0,8,1,116,14,98,1,172,5,172,175.0,185.0
0,11,6,0,8,1,115,14,97,1,166,5,179,170.0,176.0
0,12,6,0,8,1,119,14,100,1,171,5,169,174.0,184.0
0,9,6,0,8,1,115,14,97,1,164,5,178,167.0,173.0
0,12,6,0,8,1,117,14,99,1,169,5,164,173.0,182.0
0,15,6,0,8,1,115,14,98,1,172,5,173,175.0,168.0
0,14,6,0,8,1,116,14,98,1,172,5,178,176.0,178.0
0,8,6,0,8,1,117,14,99,1,164,5,164,168.0,182.0
0,15,6,0,8,1,115,14,98,1,170,4,176,173.0,169.0
0,12,6,0,8,1,121,14,103,1,173,5,160,176.0,181.0
0,7,6,0,12,1,115,14,97,1,166,5,179,170.0,164.0
0,9,6,0,8,1,116,14,98,1,164,5,159,168.0,185.0
0,8,6,0,8,1,114,14,98,1,161,4,174,164.0,164.0
0,10,6,0,8,1,117,14,99,1,168,5,170,171.0,180.0
0,9,6,0,8,0,116,14,98,1,165,5,164,169.0,174.0
0,12,6,0,8,1,117,14,99,1,168,5,165,171.0,169.0
0,12,6,0,8,1,116,14,98,1,167,5,161,170.0,169.0
0,8,6,0,8,1,116,14,98,1,163,5,163,167.0,167.0
0,10,6,0,8,1,116,14,98,1,166,5,163,169.0,168.0
0,11,6,0,8,1,115,14,97,1,165,5,170,169.0,168.0
0,9,6,0,8,0,116,14,98,1,165,5,147,169.0,174.0
0,10,6,0,8,1,118,14,100,1,171,5,169,175.0,152.0
0,15,6,0,9,1,116,14,98,1,173,5,170,177.0,173.0
0,14,6,0,8,1,116,14,98,1,169,5,172,172.0,175.0
0,11,6,0,8,1,119,14,100,1,170,5,183,174.0,178.0
0,13,6,0,8,1,116,14,98,1,168,5,168,172.0,188.0
