Parsing time,Preprocessing time,Checking time,Related objects collection time,QP to QC conversion time,QC to QO conversion time,Query rewriting time,Cost-based optimization time,Predicate Grant Injection,Collect Samples and Dcount Est.,total,proc_time,sql_exec_time,app_prep_time,app_exec_time
0,12,6,0,8,1,174,12,117,1,224,37,312,227.0,315.0
0,9,6,0,8,0,150,12,116,1,198,13,309,202.0,317.0
0,8,6,0,8,1,151,12,117,1,197,13,317,200.0,315.0
0,10,6,0,8,1,149,12,116,1,198,13,288,201.0,322.0
0,8,6,0,8,1,149,12,115,1,195,13,319,198.0,293.0
0,11,7,0,8,1,152,12,118,1,203,13,302,207.0,323.0
0,8,6,0,8,1,149,12,115,1,194,13,324,197.0,307.0
0,13,6,0,8,0,149,12,116,1,200,13,316,203.0,327.0
0,10,6,0,8,1,154,12,121,1,203,13,320,207.0,321.0
0,8,6,0,8,1,149,12,116,1,195,13,320,198.0,325.0
0,10,6,0,8,1,152,12,119,1,202,13,320,206.0,325.0
0,7,6,0,8,1,150,12,117,1,196,13,305,200.0,323.0
0,8,6,0,8,1,153,12,118,1,199,14,305,203.0,310.0
0,9,7,0,8,1,153,12,119,1,201,13,305,205.0,309.0
0,8,6,0,8,1,150,12,116,1,196,13,300,199.0,309.0
0,12,6,0,8,1,149,16,116,1,205,13,334,208.0,304.0
0,7,6,0,7,0,149,12,116,1,195,13,310,198.0,341.0
0,16,6,0,8,0,154,12,120,1,211,13,292,215.0,314.0
0,11,6,0,7,0,149,12,116,1,198,13,310,202.0,296.0
0,10,6,0,7,1,149,12,115,1,197,13,304,201.0,314.0
0,8,6,0,8,1,150,18,116,1,205,14,311,208.0,309.0
0,8,6,0,8,1,154,12,120,1,200,13,295,204.0,315.0
0,8,6,0,8,1,149,12,115,1,195,13,308,198.0,300.0
0,13,6,0,8,1,150,12,117,1,202,13,311,206.0,312.0
0,11,6,0,8,1,152,12,119,1,203,13,323,207.0,316.0
0,8,6,0,8,1,160,12,124,1,207,16,311,210.0,327.0
0,10,7,0,8,1,158,12,123,1,208,15,312,211.0,316.0
0,8,7,0,8,1,152,12,117,1,199,14,300,202.0,317.0
0,12,6,0,8,1,159,12,124,1,211,15,311,214.0,304.0
0,9,6,0,8,1,153,12,118,1,201,14,318,205.0,315.0
0,12,6,0,8,1,154,12,119,1,205,14,303,209.0,323.0
0,10,6,0,8,1,150,12,116,1,198,13,285,202.0,307.0
0,11,6,0,8,0,155,12,120,1,206,14,309,210.0,289.0
0,11,7,0,7,1,154,12,121,1,205,13,299,208.0,313.0
0,9,6,0,8,1,149,12,116,1,197,13,318,201.0,303.0
0,11,6,0,9,1,156,12,122,1,208,13,310,211.0,322.0
0,9,6,0,8,1,151,12,116,1,199,14,310,203.0,315.0
0,14,6,0,8,1,151,12,117,1,206,14,300,210.0,314.0
0,11,6,0,8,1,151,12,118,1,201,13,309,205.0,305.0
0,12,6,0,7,1,158,12,121,1,209,16,301,212.0,314.0
0,8,6,0,8,1,149,12,116,1,196,13,299,199.0,306.0
0,9,6,0,8,1,154,12,116,1,202,13,307,206.0,304.0
0,8,7,0,8,1,151,12,117,1,198,14,316,202.0,312.0
0,8,6,0,8,0,150,12,117,1,198,13,314,201.0,320.0
0,8,6,0,8,1,150,12,116,1,196,13,326,200.0,319.0
0,12,7,0,8,1,158,12,121,1,209,16,328,213.0,330.0
0,8,6,0,8,1,160,12,123,1,208,17,320,212.0,333.0
0,8,7,0,8,0,153,12,118,1,199,14,305,202.0,325.0
0,8,6,0,8,1,151,12,117,1,198,13,318,201.0,311.0
0,8,6,0,8,1,151,12,117,1,197,13,308,200.0,323.0
0,8,6,0,8,0,150,12,117,1,196,13,301,199.0,312.0
0,9,6,0,8,1,152,12,119,1,200,13,319,203.0,306.0
0,8,6,0,8,1,149,12,115,1,195,13,319,199.0,323.0
0,8,7,0,8,1,154,12,119,1,202,14,308,205.0,325.0
0,8,6,0,8,1,149,12,115,1,195,14,299,199.0,312.0
0,11,6,0,8,1,149,12,115,1,198,13,297,202.0,303.0
0,8,6,0,8,1,153,12,118,1,200,14,296,204.0,302.0
0,8,6,0,7,1,149,12,116,1,195,13,314,199.0,300.0
0,13,6,0,8,1,154,12,119,1,206,14,300,210.0,319.0
0,8,7,0,8,1,159,12,122,1,205,16,339,209.0,306.0
0,8,6,0,8,1,154,12,121,1,201,13,316,205.0,344.0
0,8,7,0,8,1,154,12,120,1,201,14,306,204.0,321.0
0,8,6,0,8,1,158,12,121,1,204,16,306,208.0,311.0
0,8,6,0,8,1,149,12,116,1,195,13,316,199.0,310.0
0,8,6,0,8,1,149,12,116,1,195,13,317,198.0,321.0
0,8,6,0,8,1,149,12,116,1,195,13,321,198.0,322.0
0,8,6,0,8,1,152,12,117,1,199,14,301,202.0,326.0
0,11,7,0,8,1,158,12,123,1,208,14,318,212.0,306.0
0,10,6,0,8,1,158,12,121,1,207,16,318,210.0,322.0
0,14,6,0,8,1,157,12,121,1,210,16,321,215.0,323.0
