Parsing time,Preprocessing time,Checking time,Related objects collection time,QP to QC conversion time,QC to QO conversion time,Query rewriting time,Cost-based optimization time,Predicate Grant Injection,Collect Samples and Dcount Est.,total,proc_time,sql_exec_time,app_prep_time,app_exec_time
0,11,6,0,8,0,158,3,129,1,198,6,73,201.0,89.0
0,8,7,0,8,1,158,3,130,1,196,5,62,199.0,98.0
0,12,6,0,8,1,159,3,130,1,200,5,63,203.0,83.0
0,13,6,0,8,1,157,3,129,1,199,5,72,203.0,89.0
0,13,6,0,8,1,157,3,129,1,199,5,93,203.0,95.0
0,10,6,0,8,1,155,3,127,1,194,5,74,198.0,125.0
0,11,6,0,9,1,158,3,130,1,201,5,73,205.0,109.0
0,9,7,0,8,1,157,3,127,1,195,6,73,198.0,99.0
0,12,6,0,8,1,158,3,130,1,200,5,67,203.0,106.0
0,8,6,0,8,1,158,3,129,1,196,6,81,199.0,89.0
0,8,7,0,8,1,159,3,131,1,196,5,60,199.0,110.0
0,13,7,0,8,1,159,3,130,1,202,6,77,205.0,82.0
0,9,6,0,8,1,158,3,130,1,197,5,88,200.0,101.0
0,12,6,0,8,1,159,3,131,1,200,5,98,203.0,120.0
0,8,6,0,8,0,157,3,129,1,194,5,71,198.0,130.0
0,15,7,0,8,0,158,3,130,1,205,5,58,208.0,94.0
0,15,6,0,9,1,158,3,130,1,206,5,68,209.0,89.0
0,8,7,0,8,1,159,3,129,1,196,6,86,200.0,89.0
0,10,6,0,8,0,157,3,129,1,196,5,73,200.0,108.0
0,16,7,0,16,1,160,3,130,1,216,5,67,220.0,97.0
0,10,6,0,8,0,157,3,129,1,195,5,66,199.0,90.0
0,14,6,0,7,1,156,3,129,1,200,5,78,203.0,89.0
0,15,6,0,7,1,156,3,128,1,200,5,73,202.0,110.0
0,8,6,0,8,1,157,3,129,1,195,5,79,198.0,104.0
0,11,7,0,8,1,159,3,131,1,200,5,58,204.0,110.0
0,11,6,0,8,1,156,3,127,1,197,6,66,200.0,80.0
0,10,6,0,8,1,158,3,130,1,198,5,70,201.0,92.0
0,8,7,0,8,0,158,3,129,1,196,6,72,199.0,91.0
0,15,6,0,10,1,158,3,128,1,207,6,70,210.0,93.0
0,15,7,0,8,1,159,3,130,1,205,6,64,209.0,95.0
0,10,6,0,8,1,158,3,128,1,197,6,76,201.0,85.0
0,15,6,0,10,1,159,3,129,1,213,6,69,217.0,103.0
0,15,7,0,8,1,161,3,132,1,209,5,59,212.0,94.0
0,14,6,0,7,1,156,3,128,1,200,5,65,203.0,80.0
0,10,7,0,8,1,159,3,131,1,198,5,62,202.0,86.0
0,14,6,0,8,1,159,3,129,1,203,6,70,206.0,85.0
0,8,6,0,8,1,157,3,127,1,194,6,68,196.0,91.0
0,11,6,0,7,1,155,3,127,1,195,5,62,197.0,91.0
0,14,6,0,8,1,158,3,129,1,202,6,75,205.0,86.0
0,11,6,0,8,0,159,3,130,1,200,6,71,203.0,104.0
0,9,7,0,7,0,158,3,130,1,195,5,70,198.0,94.0
0,9,7,0,8,1,158,3,129,1,198,6,72,201.0,92.0
0,9,6,0,8,1,159,3,131,1,197,5,65,200.0,94.0
0,13,7,0,8,1,158,3,129,1,201,6,67,204.0,87.0
0,11,7,0,7,0,159,3,131,1,198,5,70,201.0,89.0
0,12,6,0,8,1,157,3,128,1,199,6,63,203.0,93.0
0,10,6,0,8,1,157,3,127,1,196,6,58,199.0,86.0
0,8,7,0,8,1,158,3,129,1,196,6,74,199.0,82.0
0,9,7,0,8,1,157,3,128,1,196,6,68,199.0,100.0
0,13,6,0,8,1,158,3,129,1,201,6,70,204.0,91.0
0,8,7,0,8,1,159,3,130,1,196,6,68,199.0,94.0
0,12,6,0,7,1,156,3,128,1,197,5,64,199.0,89.0
0,11,6,0,8,0,156,3,127,1,197,6,62,200.0,87.0
0,15,6,0,10,1,157,3,128,1,206,6,62,209.0,97.0
0,11,6,0,8,1,159,3,129,1,200,6,69,203.0,82.0
0,15,6,0,8,1,157,3,127,1,203,6,68,207.0,90.0
0,15,6,0,8,1,157,3,129,1,201,5,68,204.0,92.0
0,13,6,0,8,1,160,3,130,1,202,6,55,206.0,92.0
0,9,6,0,8,1,157,3,128,1,196,6,63,199.0,76.0
0,10,7,0,8,1,158,3,129,1,198,6,62,201.0,86.0
0,15,6,0,8,1,156,3,128,1,202,5,64,206.0,83.0
0,12,7,0,8,1,158,3,129,1,200,6,76,203.0,86.0
0,14,6,0,8,1,157,3,128,1,200,6,75,204.0,99.0
0,7,6,0,10,0,155,3,127,1,194,5,60,196.0,104.0
0,14,6,0,8,1,156,3,127,1,200,6,64,202.0,81.0
0,12,6,0,8,1,158,3,128,1,200,6,24,203.0,91.0
