Parsing time,Preprocessing time,Checking time,Related objects collection time,QP to QC conversion time,QC to QO conversion time,Query rewriting time,Cost-based optimization time,Predicate Grant Injection,Collect Samples and Dcount Est.,total,proc_time,sql_exec_time,app_prep_time,app_exec_time
0,7,7,0,10,1,255,3,128,1,296,104,64,299.0,96.0
0,16,7,0,8,1,251,3,125,1,297,103,65,300.0,86.0
0,9,6,0,8,1,249,3,123,1,287,103,61,290.0,88.0
0,9,6,0,8,1,257,3,125,1,297,109,64,300.0,84.0
0,13,7,0,8,0,249,3,123,1,291,103,72,294.0,89.0
0,13,6,0,8,0,250,3,123,1,292,103,75,296.0,96.0
0,10,6,0,8,1,254,3,124,1,294,107,64,298.0,95.0
0,15,6,0,8,1,253,3,125,1,298,105,58,302.0,93.0
0,15,6,0,10,0,250,3,123,1,298,104,55,301.0,79.0
0,10,6,0,8,0,249,3,122,1,289,104,47,292.0,77.0
