Parsing time,Preprocessing time,Checking time,Related objects collection time,QP to QC conversion time,QC to QO conversion time,Query rewriting time,Cost-based optimization time,Predicate Grant Injection,Collect Samples and Dcount Est.,total,proc_time,sql_exec_time,app_prep_time,app_exec_time
0,13,6,0,8,1,131,9,101,1,179,15,235,183.0,222.0
0,14,6,0,8,1,168,9,100,1,216,52,205,219.0,240.0
0,7,6,0,8,1,169,9,101,1,211,53,217,214.0,211.0
0,8,6,0,8,1,170,9,101,1,212,53,217,216.0,221.0
0,14,6,0,8,1,173,9,103,1,223,54,209,227.0,222.0
0,8,6,0,8,1,169,9,100,1,212,54,217,215.0,215.0
0,8,6,0,8,1,170,9,101,1,213,54,217,216.0,222.0
0,9,7,0,8,1,180,9,111,1,225,54,209,229.0,224.0
0,8,6,0,8,1,173,9,102,2,218,53,208,221.0,214.0
0,8,6,0,8,1,169,9,100,1,212,54,200,215.0,212.0
0,8,6,0,8,1,171,9,101,1,214,55,213,217.0,205.0
0,11,6,0,8,1,171,9,101,1,217,55,214,220.0,216.0
0,8,6,0,8,1,171,9,101,1,214,54,212,218.0,219.0
0,8,6,0,7,1,169,9,100,1,211,54,217,215.0,216.0
0,12,6,0,8,1,170,9,101,1,217,54,212,221.0,222.0
0,8,6,0,8,1,174,9,103,1,218,55,222,221.0,217.0
0,13,7,0,8,1,174,9,103,1,223,55,206,227.0,228.0
0,8,6,0,8,1,175,9,104,1,219,56,221,222.0,212.0
0,9,6,0,8,1,171,9,102,1,215,54,223,218.0,226.0
0,12,6,0,8,1,170,9,100,1,217,55,214,221.0,227.0
0,8,6,0,8,1,171,9,101,1,214,55,212,217.0,219.0
0,13,6,0,8,1,171,9,100,1,219,56,213,223.0,216.0
0,11,6,0,8,0,172,9,101,1,219,55,209,222.0,217.0
0,11,6,0,8,1,171,9,101,1,218,55,210,222.0,214.0
0,11,6,0,8,1,172,9,102,1,219,55,215,222.0,215.0
0,8,6,0,8,1,177,9,105,1,220,56,210,224.0,219.0
0,7,6,0,8,0,172,9,102,1,214,55,233,217.0,215.0
0,8,6,0,8,1,170,9,100,1,213,55,221,216.0,237.0
0,11,6,0,8,1,173,9,102,1,220,56,209,223.0,226.0
0,8,6,0,8,1,175,10,104,1,220,56,225,223.0,214.0
0,9,6,0,8,1,171,9,99,1,214,56,218,218.0,229.0
0,8,6,0,7,0,171,9,101,1,213,55,216,217.0,223.0
