Parsing time,Preprocessing time,Checking time,Related objects collection time,QP to QC conversion time,QC to QO conversion time,Query rewriting time,Cost-based optimization time,Predicate Grant Injection,Collect Samples and Dcount Est.,total,proc_time,sql_exec_time,app_prep_time,app_exec_time
0,12,6,0,8,0,125,9,105,1,173,5,214,177.0,210.0
0,8,6,0,8,1,125,9,105,1,167,5,220,170.0,218.0
0,12,7,0,8,1,131,9,110,1,179,5,207,182.0,224.0
0,10,6,0,8,1,126,9,105,1,171,5,224,176.0,212.0
0,8,6,0,7,1,126,9,106,1,169,5,217,172.0,231.0
0,8,6,0,8,1,127,9,107,1,170,5,231,173.0,221.0
0,11,6,0,8,1,129,9,109,1,176,5,215,179.0,236.0
0,8,6,0,8,1,126,9,106,1,168,5,210,171.0,219.0
0,9,7,0,9,1,135,10,114,1,183,5,206,186.0,215.0
0,9,6,0,8,1,127,9,106,1,171,5,218,174.0,210.0
0,8,6,0,8,1,126,9,106,1,169,5,219,172.0,223.0
0,9,6,0,8,1,126,9,106,1,171,5,209,174.0,224.0
0,8,6,0,8,1,127,9,106,1,169,5,241,173.0,214.0
0,12,6,0,8,1,127,9,107,1,174,5,211,177.0,246.0
0,11,6,0,8,1,126,9,106,1,172,5,217,176.0,216.0
0,9,6,0,8,1,126,9,105,1,169,5,213,172.0,222.0
0,13,6,0,8,1,126,9,106,1,174,5,209,178.0,219.0
0,11,6,0,8,1,126,9,106,1,173,5,199,177.0,213.0
0,13,6,0,8,1,126,9,106,1,174,5,228,177.0,203.0
0,13,6,0,8,1,130,9,109,1,178,5,204,182.0,233.0
0,14,6,0,8,1,126,9,106,1,175,5,214,179.0,208.0
0,10,6,0,8,1,126,9,106,1,171,5,222,174.0,219.0
0,11,7,0,8,1,130,9,109,1,176,5,213,180.0,227.0
0,14,6,0,8,1,128,9,107,1,176,5,210,180.0,217.0
0,9,6,0,7,1,125,9,105,1,169,5,25,172.0,215.0
