Parsing time,Preprocessing time,Checking time,Related objects collection time,QP to QC conversion time,QC to QO conversion time,Query rewriting time,Cost-based optimization time,Predicate Grant Injection,Collect Samples and Dcount Est.,total,proc_time,sql_exec_time,app_prep_time,app_exec_time
0,12,6,0,7,1,198,3,138,1,240,33,70,244.0,98.0
0,14,7,0,8,1,182,3,148,1,228,6,89,231.0,92.0
0,7,6,0,8,0,175,3,142,1,213,6,83,216.0,117.0
0,14,7,0,8,1,177,4,143,1,221,6,93,225.0,113.0
0,10,7,0,8,0,177,4,144,1,218,5,68,220.0,121.0
0,12,7,0,9,0,177,3,144,1,221,5,64,224.0,98.0
0,8,6,0,8,1,176,3,142,1,215,6,80,218.0,95.0
0,12,6,0,8,1,179,4,144,1,222,6,64,225.0,108.0
0,13,7,0,8,1,177,4,143,1,222,6,77,225.0,89.0
0,12,6,0,8,1,176,4,142,1,219,6,73,223.0,104.0
0,11,6,0,8,1,176,3,142,1,217,6,70,220.0,99.0
0,12,7,0,8,1,178,3,144,1,221,6,81,224.0,100.0
0,12,7,0,8,0,177,4,143,1,221,6,69,225.0,106.0
0,14,6,0,8,0,177,3,143,1,222,6,60,224.0,93.0
0,12,6,0,8,0,176,3,142,1,218,6,78,221.0,83.0
0,11,7,0,8,1,177,4,143,1,219,6,62,222.0,100.0
0,11,7,0,8,0,178,4,144,1,220,6,65,223.0,83.0
0,10,6,0,8,1,177,4,143,1,217,6,72,221.0,91.0
0,13,6,0,8,1,178,4,144,1,224,6,68,227.0,95.0
0,9,7,0,8,1,180,4,146,1,220,6,72,223.0,92.0
0,14,6,0,10,1,178,4,144,1,227,6,76,230.0,93.0
0,10,6,0,8,1,176,4,143,1,217,6,64,220.0,105.0
0,16,7,0,9,1,181,4,147,1,231,6,68,234.0,86.0
0,11,7,0,8,1,179,4,145,1,222,6,57,225.0,91.0
0,10,6,0,8,1,177,4,143,1,218,6,71,222.0,80.0
0,10,6,0,8,1,177,4,143,1,219,6,72,222.0,94.0
0,11,6,0,7,0,178,4,143,1,219,6,61,222.0,94.0
0,13,6,0,9,1,176,3,142,1,222,6,69,224.0,85.0
0,10,7,0,8,1,180,4,146,1,221,6,71,224.0,94.0
0,10,6,0,8,1,176,4,142,1,217,6,74,220.0,96.0
0,11,7,0,8,1,179,3,145,1,221,6,65,224.0,104.0
0,7,7,0,7,1,179,3,145,1,216,6,79,219.0,88.0
0,8,7,0,8,1,178,4,144,1,217,6,68,220.0,107.0
