Parsing time,Preprocessing time,Checking time,Related objects collection time,QP to QC conversion time,QC to QO conversion time,Query rewriting time,Cost-based optimization time,Predicate Grant Injection,Collect Samples and Dcount Est.,total,proc_time,sql_exec_time,app_prep_time,app_exec_time
0,12,6,0,8,0,203,3,137,1,246,39,72,249.0,90.0
0,15,7,0,15,1,181,4,139,1,238,14,65,241.0,95.0
0,16,7,0,8,1,182,4,139,1,229,15,67,233.0,89.0
0,7,6,0,8,1,180,3,138,1,217,14,63,221.0,87.0
0,8,6,0,8,1,183,4,138,1,222,13,65,225.0,87.0
0,15,7,0,8,0,180,4,138,1,227,14,75,231.0,86.0
0,15,7,0,8,0,191,4,144,1,239,18,64,243.0,95.0
0,13,6,0,8,1,180,4,138,1,224,14,68,227.0,85.0
0,10,6,0,8,1,179,4,138,1,221,14,73,224.0,102.0
0,14,7,0,15,1,186,4,140,1,241,18,70,245.0,95.0
0,10,7,0,8,1,189,4,144,1,230,17,78,234.0,93.0
0,14,6,0,11,1,180,4,138,1,231,14,63,234.0,100.0
0,15,6,0,8,0,178,3,137,1,224,13,73,227.0,85.0
0,11,6,0,8,1,180,4,138,1,222,14,78,225.0,95.0
0,14,6,0,8,1,181,4,139,1,227,14,83,230.0,103.0
0,9,7,0,8,1,181,3,139,1,221,14,70,224.0,113.0
0,13,7,0,8,1,180,4,138,1,223,14,68,226.0,96.0
0,14,6,0,9,1,180,4,138,1,228,14,83,231.0,91.0
0,15,6,0,8,1,180,4,138,1,227,14,65,230.0,110.0
0,14,6,0,8,1,180,4,138,1,227,14,65,231.0,91.0
0,10,6,0,8,0,180,4,138,1,221,14,78,224.0,88.0
0,14,6,0,8,1,184,4,142,1,231,14,72,234.0,99.0
0,14,6,0,8,0,180,4,138,1,224,14,66,228.0,95.0
0,12,7,0,8,1,188,4,143,1,231,17,76,235.0,87.0
0,11,6,0,8,1,189,4,142,1,231,18,69,234.0,98.0
0,15,6,0,8,1,179,4,137,1,224,14,67,226.0,94.0
0,13,7,0,10,1,189,4,143,1,237,18,68,241.0,89.0
0,13,6,0,10,1,181,4,139,1,228,14,80,231.0,89.0
0,10,7,0,7,0,188,4,143,1,229,17,76,232.0,103.0
0,9,7,0,8,1,180,3,138,1,220,14,65,223.0,101.0
0,11,6,0,8,0,187,4,142,1,229,17,66,233.0,87.0
0,9,6,0,8,1,180,4,138,1,219,14,71,222.0,88.0
0,10,6,0,8,1,186,4,141,1,228,17,66,231.0,93.0
0,15,6,0,11,1,181,4,139,1,232,14,65,235.0,92.0
0,8,7,0,8,1,185,4,142,1,224,14,70,227.0,86.0
0,14,6,0,8,0,180,4,138,1,231,14,68,235.0,92.0
0,8,7,0,8,1,181,4,138,1,220,15,65,222.0,92.0
0,8,7,0,9,1,197,4,151,1,241,17,71,245.0,89.0
0,14,6,0,8,1,181,4,139,1,228,14,78,231.0,95.0
0,9,7,0,8,0,179,4,137,1,219,14,68,222.0,107.0
0,15,6,0,8,1,179,3,137,1,226,14,63,229.0,88.0
0,16,6,0,9,1,191,4,145,1,242,18,73,245.0,85.0
0,15,7,0,8,1,189,3,144,1,239,18,60,242.0,95.0
0,10,6,0,8,0,186,4,143,1,227,15,72,231.0,82.0
0,8,6,0,8,0,181,4,139,1,219,14,77,223.0,94.0
0,13,7,0,15,1,179,3,138,1,232,14,63,236.0,105.0
0,10,6,0,8,0,179,3,137,1,220,14,75,222.0,87.0
0,12,6,0,8,1,188,4,144,1,232,16,81,236.0,100.0
0,12,6,0,8,0,182,3,139,1,224,14,88,230.0,104.0
0,15,6,0,8,1,178,4,138,1,227,13,54,230.0,114.0
0,8,7,0,8,1,179,4,137,1,218,14,81,221.0,76.0
0,11,6,0,8,1,180,3,138,1,223,14,70,228.0,104.0
0,8,7,0,12,1,179,4,137,1,222,14,67,226.0,92.0
0,11,6,0,8,1,182,3,140,1,224,14,96,228.0,90.0
0,10,6,0,7,0,179,4,137,1,219,14,60,223.0,121.0
0,11,7,0,8,1,188,4,142,1,230,18,73,233.0,80.0
0,12,7,0,8,0,180,3,138,1,223,14,94,226.0,94.0
0,10,7,0,8,1,180,4,138,1,222,14,74,227.0,122.0
0,12,6,0,8,1,180,4,138,1,222,14,79,225.0,96.0
0,13,7,0,8,0,180,3,138,1,223,14,70,226.0,110.0
0,10,7,0,8,1,191,4,145,1,232,18,85,237.0,92.0
0,10,7,0,8,1,188,4,142,1,230,18,72,233.0,108.0
0,10,6,0,8,1,181,3,139,1,221,14,65,225.0,94.0
0,15,7,0,8,1,180,4,138,1,228,14,63,232.0,91.0
0,9,7,0,8,1,193,4,147,1,233,18,80,238.0,92.0
0,14,7,0,8,1,181,3,139,1,226,14,77,229.0,101.0
0,9,6,0,8,1,180,4,138,1,221,14,76,224.0,101.0
0,9,6,0,7,1,180,4,138,1,220,14,66,223.0,98.0
0,12,7,0,7,1,189,4,144,1,232,17,64,235.0,87.0
0,11,6,0,8,1,178,4,138,1,219,13,60,222.0,85.0
0,10,7,0,8,1,193,4,147,1,236,18,68,238.0,86.0
0,15,7,0,8,1,192,4,145,1,240,18,64,244.0,92.0
0,12,6,0,8,1,179,3,137,1,222,14,75,225.0,87.0
0,13,7,0,8,1,188,4,144,1,233,16,78,237.0,98.0
0,15,6,0,10,0,184,3,140,1,234,16,74,237.0,101.0
0,14,7,0,8,1,180,3,138,1,224,14,75,227.0,97.0
0,14,6,0,8,0,182,3,139,1,229,15,85,232.0,97.0
0,12,6,0,8,0,180,3,138,1,222,14,81,225.0,109.0
0,8,7,0,8,0,186,3,142,1,224,16,76,228.0,105.0
0,10,11,0,8,1,185,4,142,1,226,15,72,230.0,102.0
0,14,7,0,8,1,181,4,139,1,225,14,89,229.0,92.0
0,12,6,0,8,1,180,4,138,1,223,14,94,226.0,118.0
0,13,7,0,8,1,182,4,140,1,227,14,69,231.0,121.0
0,8,6,0,8,1,180,4,138,1,219,14,69,222.0,93.0
0,8,6,0,8,0,180,3,138,1,219,14,65,221.0,97.0
0,10,7,0,8,1,181,4,138,1,222,15,71,225.0,88.0
0,12,6,0,8,1,181,4,138,1,224,15,62,228.0,93.0
0,8,6,0,8,0,181,4,139,1,220,14,76,223.0,85.0
0,9,7,0,8,1,187,4,142,1,226,17,70,231.0,100.0
0,14,6,0,8,0,181,3,139,1,226,14,68,228.0,96.0
0,14,6,0,10,1,189,3,144,1,238,17,80,241.0,89.0
0,10,6,0,8,1,182,4,140,1,224,14,72,228.0,108.0
0,14,6,0,10,0,180,4,138,1,229,14,80,232.0,95.0
0,10,7,0,8,1,187,4,142,1,228,17,93,232.0,102.0
0,12,7,0,8,1,196,4,150,1,240,18,61,244.0,126.0
0,13,6,0,8,0,188,4,140,1,232,18,60,236.0,83.0
0,13,6,0,8,1,179,4,137,1,223,14,75,227.0,80.0
0,15,6,0,11,1,181,4,139,1,231,14,70,236.0,96.0
