Parsing time,Preprocessing time,Checking time,Related objects collection time,QP to QC conversion time,QC to QO conversion time,Query rewriting time,Cost-based optimization time,Predicate Grant Injection,Collect Samples and Dcount Est.,total,proc_time,sql_exec_time,app_prep_time,app_exec_time
0,12,7,0,8,0,310,3,137,1,352,145,69,355.0,91.0
0,10,7,0,8,1,315,4,138,1,356,145,70,360.0,90.0
0,12,6,0,8,1,312,4,138,1,355,146,70,359.0,95.0
0,7,6,0,8,0,311,4,138,1,349,145,64,352.0,92.0
0,14,6,0,8,1,311,4,138,1,358,145,83,361.0,88.0
0,11,6,0,9,0,310,4,138,1,355,145,85,359.0,110.0
0,13,6,0,8,0,309,4,136,1,353,145,71,357.0,109.0
0,15,6,0,8,1,315,3,143,1,361,144,72,364.0,94.0
0,7,7,0,8,1,313,4,138,1,352,147,74,356.0,96.0
0,11,7,0,11,0,307,3,137,1,354,143,70,358.0,94.0
0,10,6,0,7,1,309,3,138,1,350,144,71,353.0,95.0
0,13,7,0,8,0,312,3,138,1,356,146,59,360.0,92.0
0,15,7,0,8,1,310,3,137,1,356,145,64,359.0,84.0
0,14,7,0,8,1,312,4,139,1,357,145,74,360.0,87.0
0,14,6,0,8,0,311,3,137,1,356,146,82,360.0,98.0
0,10,7,0,8,0,312,4,137,1,353,147,73,356.0,105.0
0,12,6,0,8,0,312,4,139,1,355,146,69,359.0,98.0
0,11,6,0,8,1,315,4,141,1,357,146,72,361.0,93.0
0,11,7,0,8,1,310,4,137,1,354,145,75,357.0,94.0
0,11,7,0,8,1,311,4,137,1,354,146,75,357.0,109.0
0,15,6,0,8,1,308,3,137,1,354,143,83,357.0,96.0
0,15,6,0,9,1,310,3,137,1,359,145,75,362.0,109.0
0,13,6,0,8,1,310,4,137,1,354,145,61,358.0,109.0
0,9,7,0,8,0,313,4,140,1,354,145,60,358.0,84.0
0,13,7,0,8,1,311,4,138,1,355,146,73,358.0,83.0
0,14,6,0,9,1,312,3,138,1,360,146,65,364.0,98.0
0,9,6,0,8,1,309,3,138,1,349,144,60,353.0,87.0
0,9,6,0,8,1,310,4,138,1,350,145,79,354.0,81.0
0,10,7,0,8,1,310,4,137,1,352,145,70,355.0,113.0
0,12,6,0,8,1,313,4,139,1,357,146,81,361.0,92.0
0,9,6,0,8,1,312,3,138,1,352,146,73,356.0,105.0
0,9,7,0,7,0,311,3,138,1,351,145,82,354.0,99.0
0,12,6,0,8,1,311,4,138,1,362,145,71,365.0,107.0
0,9,7,0,8,1,312,4,138,1,353,147,64,356.0,93.0
0,11,6,0,8,1,313,4,138,1,357,147,96,360.0,87.0
0,11,7,0,8,1,312,3,138,1,354,146,66,357.0,123.0
0,13,7,0,8,1,310,3,138,1,355,145,81,359.0,89.0
0,13,7,0,8,1,313,4,137,1,357,148,67,361.0,110.0
0,13,6,0,7,0,308,3,137,1,351,144,83,355.0,89.0
0,15,6,0,8,0,311,3,137,1,360,146,65,364.0,112.0
0,13,7,0,8,0,313,4,138,1,357,147,84,360.0,86.0
0,12,6,0,8,1,312,4,138,1,355,146,70,359.0,107.0
0,9,6,0,8,1,310,4,137,1,350,145,75,353.0,94.0
0,15,7,0,8,1,317,3,143,1,365,146,73,369.0,100.0
0,11,6,0,11,1,312,3,138,1,358,146,85,362.0,95.0
0,15,7,0,8,1,312,4,138,1,360,146,89,364.0,108.0
0,7,6,0,8,0,310,3,138,1,348,145,74,351.0,111.0
0,14,7,0,9,1,314,3,138,1,361,148,69,365.0,96.0
0,13,6,0,8,1,313,4,139,1,358,146,65,361.0,90.0
0,7,7,0,8,0,311,4,137,1,349,146,63,353.0,86.0
0,13,7,0,14,1,312,4,137,1,364,147,66,367.0,86.0
0,14,7,0,8,1,317,4,140,1,364,149,68,368.0,92.0
0,11,6,0,8,1,314,3,138,1,356,147,69,359.0,89.0
0,11,7,0,8,1,317,4,138,1,359,147,77,363.0,95.0
0,9,6,0,8,1,312,3,138,1,352,146,54,355.0,98.0
0,15,6,0,8,0,310,3,137,1,358,145,101,360.0,74.0
0,12,7,0,8,1,310,3,137,1,352,145,69,356.0,130.0
0,11,7,0,8,1,314,4,139,1,357,147,75,360.0,92.0
0,10,7,0,8,1,312,4,137,1,353,147,69,357.0,98.0
0,11,6,0,8,1,312,3,138,1,353,146,62,357.0,92.0
0,12,7,0,7,0,309,3,137,1,353,145,83,356.0,83.0
0,11,6,0,8,1,310,3,137,1,352,145,71,355.0,107.0
0,15,7,0,8,1,314,3,139,1,363,148,66,367.0,94.0
0,14,7,0,8,0,312,3,138,1,357,146,68,360.0,92.0
0,10,6,0,8,1,310,4,137,1,352,145,64,355.0,90.0
0,9,7,0,8,1,322,4,144,1,363,150,64,366.0,85.0
0,15,7,0,8,1,312,4,137,1,359,147,69,363.0,85.0
0,14,6,0,7,0,310,4,137,1,355,145,74,358.0,91.0
0,9,6,0,8,1,310,4,137,1,350,145,79,353.0,96.0
0,7,7,0,8,1,315,4,139,1,353,148,71,356.0,102.0
0,15,6,0,10,0,311,4,138,1,362,145,70,365.0,93.0
0,10,7,0,8,1,312,3,138,1,353,146,26,357.0,94.0
