Parsing time,Preprocessing time,Checking time,Related objects collection time,QP to QC conversion time,QC to QO conversion time,Query rewriting time,Cost-based optimization time,Predicate Grant Injection,Collect Samples and Dcount Est.,total,proc_time,sql_exec_time,app_prep_time,app_exec_time
0,15,6,0,8,0,129,11,109,1,179,2,255,183.0,265.0
0,11,6,0,8,1,140,11,117,1,189,5,261,193.0,259.0
0,10,6,0,8,0,136,11,113,1,183,5,254,186.0,266.0
0,8,6,0,8,1,136,11,113,1,181,5,245,184.0,259.0
0,9,7,0,8,0,138,11,115,1,184,5,285,188.0,249.0
0,10,6,0,8,1,140,11,115,2,189,5,253,192.0,291.0
0,7,6,0,7,1,134,11,111,1,178,5,250,181.0,257.0
0,15,6,0,8,1,136,11,113,1,188,5,265,191.0,253.0
0,12,6,0,8,1,136,11,113,1,186,5,259,190.0,269.0
0,8,6,0,8,1,136,11,113,1,180,5,256,183.0,264.0
0,8,6,0,9,1,143,11,119,1,192,6,252,195.0,261.0
0,8,6,0,7,1,135,11,112,1,179,5,266,183.0,256.0
0,7,6,0,7,1,135,11,112,1,179,5,264,182.0,270.0
0,11,6,0,8,1,137,11,114,1,185,5,247,189.0,268.0
0,7,6,0,7,1,135,11,112,1,178,5,290,181.0,252.0
0,14,14,0,8,1,146,11,122,1,198,5,268,202.0,295.0
0,9,7,0,8,1,140,11,116,1,186,5,261,190.0,275.0
0,8,6,0,8,1,137,11,114,1,182,5,275,185.0,267.0
0,10,6,0,8,1,137,11,114,1,185,5,243,189.0,280.0
0,8,6,0,8,1,137,11,114,1,182,5,261,185.0,247.0
0,8,7,0,8,1,136,11,113,1,181,5,253,184.0,265.0
0,7,6,0,8,0,135,11,112,1,179,5,268,183.0,257.0
0,8,6,0,8,1,137,11,114,1,181,5,263,185.0,272.0
0,9,6,0,7,1,136,11,113,1,183,5,255,186.0,269.0
0,8,6,0,8,1,135,11,112,1,179,5,260,182.0,259.0
0,8,6,0,8,1,137,11,115,1,182,5,263,186.0,265.0
0,9,6,0,7,1,137,11,114,1,183,5,262,187.0,267.0
0,9,6,0,8,1,136,11,113,1,182,5,249,185.0,267.0
0,11,6,0,8,1,136,11,113,1,184,5,258,187.0,254.0
0,9,6,0,8,1,136,11,113,1,182,5,257,185.0,262.0
0,9,6,0,8,1,141,11,117,1,188,5,281,192.0,262.0
0,9,7,0,8,1,140,11,117,1,192,5,256,196.0,285.0
0,8,6,0,8,1,135,11,113,1,180,5,243,183.0,261.0
0,8,6,0,9,1,136,11,113,1,182,5,255,185.0,248.0
0,10,6,0,8,1,136,11,113,1,183,5,272,186.0,260.0
0,8,6,0,8,1,137,11,114,1,181,5,260,185.0,276.0
0,8,6,0,8,1,138,11,115,1,183,5,256,186.0,266.0
0,11,6,0,8,1,136,11,113,1,184,5,249,188.0,259.0
0,10,6,0,8,0,135,11,112,1,182,5,264,186.0,254.0
0,10,6,0,8,1,137,11,113,1,184,5,257,188.0,268.0
0,8,6,0,8,1,139,11,116,1,184,5,248,187.0,261.0
0,8,6,0,8,1,137,11,114,1,182,5,270,185.0,253.0
0,13,6,0,8,1,141,11,117,1,192,6,243,196.0,274.0
0,11,6,0,8,1,136,11,113,1,185,5,261,188.0,248.0
0,8,6,0,8,1,136,11,113,1,180,5,268,183.0,265.0
0,10,6,0,8,1,136,11,114,1,183,5,254,187.0,273.0
0,11,6,0,8,1,135,11,113,1,183,5,262,186.0,258.0
0,9,7,0,7,0,137,11,114,1,183,5,270,187.0,268.0
0,9,6,0,8,1,137,11,114,1,183,5,246,187.0,274.0
0,9,7,0,8,1,142,11,118,1,190,5,251,194.0,250.0
0,8,6,0,8,1,137,11,114,1,182,5,262,185.0,256.0
0,8,6,0,8,1,139,11,115,1,184,6,267,187.0,266.0
0,13,6,0,8,1,136,11,113,1,185,5,248,188.0,273.0
0,8,6,0,8,1,136,11,113,1,180,5,248,184.0,252.0
0,8,6,0,8,1,136,11,113,1,181,5,260,184.0,253.0
0,8,6,0,8,0,140,11,113,1,184,5,255,188.0,264.0
0,10,6,0,8,0,141,11,117,1,188,5,240,192.0,260.0
0,8,6,0,8,1,137,11,114,1,182,5,234,185.0,245.0
0,8,6,0,8,1,137,11,115,1,182,5,239,185.0,240.0
0,12,7,0,8,1,141,11,117,1,191,5,267,194.0,243.0
0,10,6,0,7,1,137,11,114,1,184,5,267,187.0,272.0
0,8,6,0,8,1,143,11,119,1,188,6,258,192.0,271.0
0,8,6,0,8,1,138,11,115,1,183,5,264,186.0,263.0
0,15,6,0,8,1,137,11,114,1,189,5,267,193.0,269.0
0,9,6,0,8,1,136,11,113,1,183,5,255,186.0,272.0
0,10,6,0,8,1,139,11,116,1,186,5,242,190.0,259.0
0,8,6,0,8,1,137,11,114,1,182,5,253,185.0,248.0
0,13,6,0,7,1,136,11,113,1,185,5,252,191.0,257.0
0,11,6,0,8,1,137,11,114,1,185,5,261,188.0,257.0
0,13,6,0,8,1,141,11,116,1,192,6,278,196.0,266.0
