Parsing time,Preprocessing time,Checking time,Related objects collection time,QP to QC conversion time,QC to QO conversion time,Query rewriting time,Cost-based optimization time,Predicate Grant Injection,Collect Samples and Dcount Est.,total,proc_time,sql_exec_time,app_prep_time,app_exec_time
0,15,6,0,8,1,100,6,87,1,149,4,89,153.0,93.0
0,14,7,0,8,1,100,6,88,1,147,4,88,150.0,92.0
0,8,6,0,8,1,103,6,90,2,144,4,93,148.0,97.0
0,14,6,0,8,0,97,6,85,1,143,4,90,146.0,94.0
0,14,6,0,8,1,97,6,85,1,143,4,82,147.0,86.0
0,10,6,0,8,1,97,6,85,1,138,4,89,142.0,94.0
0,14,6,0,8,1,97,6,85,1,141,4,97,145.0,102.0
0,10,6,0,8,1,97,6,85,1,137,4,91,141.0,96.0
0,10,6,0,8,1,96,6,84,1,137,4,96,141.0,101.0
0,14,6,0,8,1,99,6,87,1,143,4,86,147.0,91.0
0,11,6,0,8,0,97,6,85,1,138,4,97,142.0,101.0
0,9,6,0,8,0,97,6,85,1,137,4,90,140.0,94.0
0,12,6,0,7,1,96,6,84,1,139,4,85,142.0,89.0
0,9,6,0,7,0,95,6,83,1,134,4,91,137.0,95.0
0,10,6,0,8,1,97,6,85,1,143,4,93,147.0,97.0
0,10,6,0,8,0,97,6,85,1,137,4,91,140.0,95.0
0,9,6,0,7,0,96,6,84,1,134,4,112,137.0,118.0
0,13,6,0,8,1,100,6,88,1,144,4,99,148.0,104.0
0,15,6,0,8,0,95,6,83,1,142,4,102,145.0,107.0
0,11,6,0,8,1,97,6,85,1,139,4,99,142.0,103.0
0,12,6,0,8,0,99,6,87,1,143,4,99,146.0,104.0
0,14,6,0,8,1,96,6,84,1,140,4,92,144.0,96.0
0,15,6,0,8,1,100,6,88,1,149,4,85,153.0,90.0
0,11,6,0,8,1,100,6,87,1,142,4,86,145.0,91.0
0,13,6,0,7,0,96,6,84,1,139,4,96,143.0,101.0
