Parsing time,Preprocessing time,Checking time,Related objects collection time,QP to QC conversion time,QC to QO conversion time,Query rewriting time,Cost-based optimization time,Predicate Grant Injection,Collect Samples and Dcount Est.,total,proc_time,sql_exec_time,app_prep_time,app_exec_time
0,11,6,0,7,1,108,6,79,1,149,21,88,152.0,94.0
0,13,6,0,8,0,107,6,79,1,150,20,83,153.0,92.0
0,13,6,0,7,1,107,6,78,1,150,21,88,154.0,87.0
0,14,6,0,7,0,109,6,80,1,154,21,88,157.0,93.0
0,13,6,0,7,1,110,6,81,1,155,21,87,159.0,93.0
0,12,6,0,8,1,108,6,79,1,151,21,87,154.0,92.0
0,11,6,0,7,0,107,6,78,1,148,21,87,151.0,92.0
0,13,6,0,8,1,111,6,83,1,156,20,90,160.0,91.0
0,14,6,0,8,1,107,6,78,1,153,21,84,157.0,94.0
0,13,6,0,7,0,106,6,78,1,148,20,97,152.0,88.0
0,12,6,0,8,0,107,6,78,1,149,21,91,153.0,101.0
0,14,6,0,7,0,106,6,79,1,150,20,93,154.0,95.0
0,8,6,0,7,0,108,6,79,1,147,21,100,150.0,98.0
0,12,6,0,8,1,108,6,79,1,152,21,92,155.0,106.0
0,13,6,0,7,0,105,6,77,1,148,20,87,151.0,96.0
0,13,6,0,7,0,107,6,78,1,150,21,91,154.0,92.0
0,10,6,0,8,1,108,6,78,1,149,22,87,153.0,97.0
0,14,6,0,8,0,107,6,78,1,152,21,85,156.0,91.0
0,15,6,0,8,0,107,6,78,1,155,21,95,158.0,90.0
0,15,6,0,8,1,109,6,79,1,158,22,92,162.0,100.0
0,14,6,0,8,0,110,6,79,1,155,22,92,159.0,96.0
0,11,6,0,8,1,107,6,78,1,149,21,86,153.0,96.0
0,8,6,0,8,1,108,6,79,1,146,21,102,150.0,91.0
0,13,6,0,8,1,111,6,80,1,156,22,91,160.0,106.0
0,15,6,0,7,0,106,6,77,1,151,21,105,154.0,96.0
0,14,6,0,8,0,107,6,78,1,151,21,98,155.0,109.0
0,8,6,0,8,1,108,6,79,1,146,21,88,150.0,102.0
0,7,6,0,11,0,105,6,78,1,145,20,99,148.0,93.0
0,12,6,0,7,1,109,6,79,1,151,22,91,155.0,104.0
0,13,6,0,7,1,107,6,79,1,149,20,92,153.0,95.0
0,12,6,0,8,0,107,6,78,1,149,21,87,152.0,97.0
0,12,6,0,17,1,110,6,80,1,165,22,86,168.0,92.0
0,7,6,0,7,0,106,6,77,1,142,21,28,146.0,90.0
