Parsing time,Preprocessing time,Checking time,Related objects collection time,QP to QC conversion time,QC to QO conversion time,Query rewriting time,Cost-based optimization time,Predicate Grant Injection,Collect Samples and Dcount Est.,total,proc_time,sql_exec_time,app_prep_time,app_exec_time
0,9,6,0,8,0,126,10,85,1,170,31,129,173.0,128.0
0,8,6,0,9,1,106,10,92,1,152,4,126,155.0,134.0
0,11,6,0,8,1,109,11,94,1,158,4,126,162.0,130.0
0,12,6,0,8,1,106,10,92,1,154,4,126,158.0,131.0
0,12,6,0,11,1,109,10,94,1,161,4,132,165.0,130.0
0,10,6,0,8,1,106,10,90,1,151,5,138,155.0,136.0
0,10,6,0,8,1,106,10,92,1,151,4,127,155.0,142.0
0,14,6,0,8,1,106,10,92,1,155,4,126,159.0,132.0
0,15,6,0,8,1,106,10,91,1,158,4,144,162.0,130.0
0,12,6,0,8,1,110,10,94,1,159,5,123,162.0,148.0
0,12,6,0,8,1,105,10,90,1,151,4,123,155.0,126.0
0,9,6,0,8,0,104,10,90,1,148,4,139,152.0,126.0
0,14,6,0,10,1,115,10,98,1,170,6,123,173.0,144.0
0,13,6,0,7,0,104,10,90,1,151,4,138,154.0,129.0
0,9,7,0,8,1,107,10,92,1,151,4,122,155.0,143.0
0,14,6,0,8,1,105,10,91,1,154,4,122,158.0,126.0
0,15,6,0,8,0,104,10,90,1,155,4,117,158.0,127.0
0,12,6,0,7,1,104,10,90,1,151,4,141,155.0,122.0
0,11,7,0,8,1,110,10,94,1,157,5,135,160.0,147.0
0,11,6,0,8,1,106,10,90,1,152,5,125,155.0,140.0
0,8,6,0,8,0,103,10,89,1,146,4,127,149.0,129.0
0,12,6,0,7,0,105,10,91,1,153,4,124,156.0,132.0
0,13,6,0,8,0,106,10,90,1,154,5,126,163.0,128.0
0,13,6,0,8,1,104,10,90,1,152,4,123,156.0,130.0
0,11,6,0,8,1,106,10,90,1,152,5,125,156.0,127.0
0,14,6,0,8,1,106,10,91,1,156,5,130,160.0,129.0
0,8,6,0,7,0,105,10,90,1,148,5,122,151.0,135.0
0,15,6,0,8,1,106,10,90,1,157,5,126,160.0,128.0
0,8,6,0,12,0,106,10,90,1,155,5,134,158.0,131.0
0,10,6,0,8,1,106,10,91,1,152,5,140,155.0,139.0
0,10,6,0,8,1,109,10,93,1,154,5,137,158.0,144.0
0,9,6,0,8,0,106,10,91,1,149,4,127,153.0,143.0
0,10,6,0,8,0,106,10,91,1,150,4,121,154.0,131.0
0,15,6,0,8,1,106,10,91,1,156,4,124,159.0,125.0
0,12,6,0,8,1,108,10,94,1,157,4,127,161.0,128.0
0,11,6,0,8,1,107,10,91,1,153,5,121,157.0,131.0
0,12,6,0,8,0,106,10,91,1,153,5,125,157.0,126.0
0,11,6,0,8,0,104,10,90,1,150,4,118,153.0,131.0
0,14,6,0,8,0,105,10,91,1,153,4,142,157.0,122.0
0,14,6,0,8,0,105,10,90,1,153,4,144,157.0,146.0
