Parsing time,Preprocessing time,Checking time,Related objects collection time,QP to QC conversion time,QC to QO conversion time,Query rewriting time,Cost-based optimization time,Predicate Grant Injection,Collect Samples and Dcount Est.,total,proc_time,sql_exec_time,app_prep_time,app_exec_time
0,11,6,0,8,0,104,10,86,1,150,8,122,154.0,131.0
0,15,6,0,8,1,124,10,85,1,176,29,121,180.0,126.0
0,10,6,0,8,0,124,10,86,1,169,28,126,173.0,126.0
0,13,6,0,8,0,126,10,86,1,174,29,126,178.0,130.0
0,8,6,0,8,1,127,10,87,1,170,29,125,174.0,130.0
0,8,6,0,8,1,126,10,86,1,169,29,138,172.0,129.0
0,15,6,0,8,1,125,10,85,1,178,29,125,181.0,143.0
0,12,6,0,8,1,124,10,85,1,172,29,109,175.0,130.0
0,15,6,0,9,1,126,10,87,1,180,29,111,184.0,114.0
0,10,6,0,8,1,127,10,86,1,173,30,126,176.0,116.0
0,13,6,0,7,1,127,10,86,1,175,30,127,179.0,130.0
0,11,6,0,8,1,125,10,86,1,172,29,116,175.0,132.0
0,15,6,0,8,1,125,10,86,1,176,29,143,180.0,120.0
0,11,6,0,8,1,126,10,86,1,172,29,120,175.0,150.0
0,15,6,0,10,1,126,10,86,1,181,29,120,184.0,124.0
0,15,6,0,8,1,130,10,89,1,184,30,130,187.0,125.0
0,11,6,0,8,0,127,10,86,1,174,30,123,178.0,135.0
0,10,6,0,8,1,127,10,86,1,172,30,128,176.0,127.0
0,11,6,0,8,1,129,10,87,1,176,31,125,180.0,132.0
0,11,6,0,8,1,127,10,87,1,174,30,121,177.0,129.0
0,13,6,0,8,0,127,10,87,1,175,30,136,178.0,125.0
0,14,6,0,8,1,126,10,86,1,176,30,124,179.0,141.0
0,15,6,0,9,1,126,10,85,1,179,30,124,182.0,128.0
0,15,6,0,8,0,126,10,85,1,176,30,131,180.0,129.0
0,12,6,0,8,1,127,10,87,1,174,30,139,178.0,137.0
0,8,6,0,8,1,130,10,88,1,174,31,130,177.0,144.0
0,11,6,0,8,1,130,10,88,1,177,31,126,181.0,134.0
0,8,6,0,8,0,127,10,86,1,170,30,133,172.0,132.0
0,11,6,0,8,0,126,10,87,1,172,29,126,176.0,138.0
